FileLocation,filenames,Symbol,UniprotID,Kit,gene,Biomarker_TSS_Start,Biomarker_TSS_End,Chromosome_edit
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SPAG1:Q07617:Neurology_II.tsv.gz,discovery_RS2_SPAG1:Q07617:Neurology_II.tsv.gz,SPAG1,Q07617,Neurology_II,SPAG1,100157906,100259278,8
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PCDH9:Q9HC56:Oncology_II.tsv.gz,discovery_RS2_PCDH9:Q9HC56:Oncology_II.tsv.gz,PCDH9,Q9HC56,Oncology_II,PCDH9,66302834,67230445,13
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_FAM3D:Q96BQ1:Oncology_II.tsv.gz,discovery_RS2_FAM3D:Q96BQ1:Oncology_II.tsv.gz,FAM3D,Q96BQ1,Oncology_II,FAM3D,58633946,58666834,3
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_IL22RA1:Q8N6P7:Inflammation.tsv.gz,discovery_RS2_IL22RA1:Q8N6P7:Inflammation.tsv.gz,IL22RA1,Q8N6P7,Inflammation,IL22RA1,24119771,24143140,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_VSIG2:Q96IQ7:Oncology_II.tsv.gz,discovery_RS2_VSIG2:Q96IQ7:Oncology_II.tsv.gz,VSIG2,Q96IQ7,Oncology_II,VSIG2,124747474,124752255,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_NEDD4L:Q96PU5:Inflammation_II.tsv.gz,discovery_RS2_NEDD4L:Q96PU5:Inflammation_II.tsv.gz,NEDD4L,Q96PU5,Inflammation_II,NEDD4L,58044226,58401540,18
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_MARCO:Q9UEW3:Cardiometabolic.tsv.gz,discovery_RS2_MARCO:Q9UEW3:Cardiometabolic.tsv.gz,MARCO,Q9UEW3,Cardiometabolic,MARCO,118942194,118994660,2
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CPA4:Q9UI42:Inflammation_II.tsv.gz,discovery_RS2_CPA4:Q9UI42:Inflammation_II.tsv.gz,CPA4,Q9UI42,Inflammation_II,CPA4,130293134,130324180,7
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_AMN:Q9BXJ7:Inflammation.tsv.gz,discovery_RS2_AMN:Q9BXJ7:Inflammation.tsv.gz,AMN,Q9BXJ7,Inflammation,AMN,102922663,102933596,14
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_BAP18:Q8IXM2:Neurology_II.tsv.gz,discovery_RS2_BAP18:Q8IXM2:Neurology_II.tsv.gz,BAP18,Q8IXM2,Neurology_II,BAP18,7014495,7017525,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CCER2:I3L3R5:Cardiometabolic_II.tsv.gz,discovery_RS2_CCER2:I3L3R5:Cardiometabolic_II.tsv.gz,CCER2,I3L3R5,Cardiometabolic_II,CCER2,38908980,38912194,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_AMDHD2:Q9Y303:Cardiometabolic_II.tsv.gz,discovery_RS2_AMDHD2:Q9Y303:Cardiometabolic_II.tsv.gz,AMDHD2,Q9Y303,Cardiometabolic_II,AMDHD2,2520357,2531422,16
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_EHBP1:Q8NDI1:Cardiometabolic_II.tsv.gz,discovery_RS2_EHBP1:Q8NDI1:Cardiometabolic_II.tsv.gz,EHBP1,Q8NDI1,Cardiometabolic_II,EHBP1,62673851,63046487,2
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CD38:P28907:Oncology.tsv.gz,discovery_RS2_CD38:P28907:Oncology.tsv.gz,CD38,P28907,Oncology,CD38,15778275,15853232,4
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_IGFL4:Q6B9Z1:Inflammation_II.tsv.gz,discovery_RS2_IGFL4:Q6B9Z1:Inflammation_II.tsv.gz,IGFL4,Q6B9Z1,Inflammation_II,IGFL4,46039182,46077118,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_HNRNPK:P61978:Cardiometabolic.tsv.gz,discovery_RS2_HNRNPK:P61978:Cardiometabolic.tsv.gz,HNRNPK,P61978,Cardiometabolic,HNRNPK,83968083,83980631,9
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_RTBDN:Q9BSG5:Oncology.tsv.gz,discovery_RS2_RTBDN:Q9BSG5:Oncology.tsv.gz,RTBDN,Q9BSG5,Oncology,RTBDN,12825478,12835428,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_LAMB1:P07942:Cardiometabolic_II.tsv.gz,discovery_RS2_LAMB1:P07942:Cardiometabolic_II.tsv.gz,LAMB1,P07942,Cardiometabolic_II,LAMB1,107923799,108003213,7
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_FZD10:Q9ULW2:Neurology_II.tsv.gz,discovery_RS2_FZD10:Q9ULW2:Neurology_II.tsv.gz,FZD10,Q9ULW2,Neurology_II,FZD10,130162459,130165740,12
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_IL31:Q6EBC2:Inflammation_II.tsv.gz,discovery_RS2_IL31:Q6EBC2:Inflammation_II.tsv.gz,IL31,Q6EBC2,Inflammation_II,IL31,122172029,122174221,12
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CWC15:Q9P013:Oncology_II.tsv.gz,discovery_RS2_CWC15:Q9P013:Oncology_II.tsv.gz,CWC15,Q9P013,Oncology_II,CWC15,94962620,94973586,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_COL9A2:Q14055:Oncology_II.tsv.gz,discovery_RS2_COL9A2:Q14055:Oncology_II.tsv.gz,COL9A2,Q14055,Oncology_II,COL9A2,40300489,40317813,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CEACAM5:P06731:Oncology.tsv.gz,discovery_RS2_CEACAM5:P06731:Oncology.tsv.gz,CEACAM5,P06731,Oncology,CEACAM5,41708585,41730433,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_IL6R:P08887:Cardiometabolic.tsv.gz,discovery_RS2_IL6R:P08887:Cardiometabolic.tsv.gz,IL6R,P08887,Cardiometabolic,IL6R,154405193,154469450,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GLOD4:Q9HC38:Inflammation.tsv.gz,discovery_RS2_GLOD4:Q9HC38:Inflammation.tsv.gz,GLOD4,Q9HC38,Inflammation,GLOD4,757097,782294,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CCL8:P80075:Oncology.tsv.gz,discovery_RS2_CCL8:P80075:Oncology.tsv.gz,CCL8,P80075,Oncology,CCL8,34319435,34321402,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_NLGN2:Q8NFZ4:Neurology_II.tsv.gz,discovery_RS2_NLGN2:Q8NFZ4:Neurology_II.tsv.gz,NLGN2,Q8NFZ4,Neurology_II,NLGN2,7404874,7419860,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ARHGAP30:Q7Z6I6:Oncology_II.tsv.gz,discovery_RS2_ARHGAP30:Q7Z6I6:Oncology_II.tsv.gz,ARHGAP30,Q7Z6I6,Oncology_II,ARHGAP30,161046946,161069970,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_LY9:Q9HBG7:Inflammation.tsv.gz,discovery_RS2_LY9:Q9HBG7:Inflammation.tsv.gz,LY9,Q9HBG7,Inflammation,LY9,160796074,160828261,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_IL12RB1:P42701:Inflammation.tsv.gz,discovery_RS2_IL12RB1:P42701:Inflammation.tsv.gz,IL12RB1,P42701,Inflammation,IL12RB1,18058995,18098944,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_MMP13:P45452:Neurology.tsv.gz,discovery_RS2_MMP13:P45452:Neurology.tsv.gz,MMP13,P45452,Neurology,MMP13,102942995,102955732,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_LAIR2:Q6ISS4:Neurology.tsv.gz,discovery_RS2_LAIR2:Q6ISS4:Neurology.tsv.gz,LAIR2,Q6ISS4,Neurology,LAIR2,54428232,54518644,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_LMNB2:Q03252:Neurology_II.tsv.gz,discovery_RS2_LMNB2:Q03252:Neurology_II.tsv.gz,LMNB2,Q03252,Neurology_II,LMNB2,2427638,2456959,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_BCL7A:Q4VC05:Oncology_II.tsv.gz,discovery_RS2_BCL7A:Q4VC05:Oncology_II.tsv.gz,BCL7A,Q4VC05,Oncology_II,BCL7A,122019422,122062044,12
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GLI2:P10070:Inflammation_II.tsv.gz,discovery_RS2_GLI2:P10070:Inflammation_II.tsv.gz,GLI2,P10070,Inflammation_II,GLI2,120735623,120992653,2
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CDC27:P30260:Oncology.tsv.gz,discovery_RS2_CDC27:P30260:Oncology.tsv.gz,CDC27,P30260,Oncology,CDC27,47117703,47189422,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CCDC28A:Q8IWP9:Neurology_II.tsv.gz,discovery_RS2_CCDC28A:Q8IWP9:Neurology_II.tsv.gz,CCDC28A,Q8IWP9,Neurology_II,CCDC28A,138773769,138793319,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_VIPR1:P32241:Cardiometabolic_II.tsv.gz,discovery_RS2_VIPR1:P32241:Cardiometabolic_II.tsv.gz,VIPR1,P32241,Cardiometabolic_II,VIPR1,42489299,42537573,3
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PPP1R12A:O14974:Oncology.tsv.gz,discovery_RS2_PPP1R12A:O14974:Oncology.tsv.gz,PPP1R12A,O14974,Oncology,PPP1R12A,79773563,79935460,12
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_BRD2:P25440:Neurology_II.tsv.gz,discovery_RS2_BRD2:P25440:Neurology_II.tsv.gz,BRD2,P25440,Neurology_II,BRD2,32890988,33135290,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PRTFDC1:Q9NRG1:Neurology.tsv.gz,discovery_RS2_PRTFDC1:Q9NRG1:Neurology.tsv.gz,PRTFDC1,Q9NRG1,Neurology,PRTFDC1,24848614,24952606,10
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_LGALS9:O00182:Inflammation.tsv.gz,discovery_RS2_LGALS9:O00182:Inflammation.tsv.gz,LGALS9,O00182,Inflammation,LGALS9,27629798,27649560,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_MORC3:Q14149:Neurology_II.tsv.gz,discovery_RS2_MORC3:Q14149:Neurology_II.tsv.gz,MORC3,Q14149,Neurology_II,MORC3,36320189,36386148,21
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ANXA1:P04083:Inflammation_II.tsv.gz,discovery_RS2_ANXA1:P04083:Inflammation_II.tsv.gz,ANXA1,P04083,Inflammation_II,ANXA1,73151865,73170393,9
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_VPS37A:Q8NEZ2:Oncology.tsv.gz,discovery_RS2_VPS37A:Q8NEZ2:Oncology.tsv.gz,VPS37A,Q8NEZ2,Oncology,VPS37A,17246931,17302427,8
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CD248:Q9HCU0:Cardiometabolic_II.tsv.gz,discovery_RS2_CD248:Q9HCU0:Cardiometabolic_II.tsv.gz,CD248,Q9HCU0,Cardiometabolic_II,CD248,66314494,66317044,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_EIF5A:P63241:Inflammation.tsv.gz,discovery_RS2_EIF5A:P63241:Inflammation.tsv.gz,EIF5A,P63241,Inflammation,EIF5A,7306999,7315500,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_NFIC:P08651:Neurology_II.tsv.gz,discovery_RS2_NFIC:P08651:Neurology_II.tsv.gz,NFIC,P08651,Neurology_II,NFIC,3314403,3469217,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_IL6:P05231:Oncology.tsv.gz,discovery_RS2_IL6:P05231:Oncology.tsv.gz,IL6,P05231,Oncology,IL6,22725884,22732002,7
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_IL6:P05231:Neurology.tsv.gz,discovery_RS2_IL6:P05231:Neurology.tsv.gz,IL6,P05231,Neurology,IL6,22725884,22732002,7
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_IL6:P05231:Cardiometabolic.tsv.gz,discovery_RS2_IL6:P05231:Cardiometabolic.tsv.gz,IL6,P05231,Cardiometabolic,IL6,22725884,22732002,7
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_IL6:P05231:Inflammation.tsv.gz,discovery_RS2_IL6:P05231:Inflammation.tsv.gz,IL6,P05231,Inflammation,IL6,22725884,22732002,7
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_DCTD:P32321:Inflammation_II.tsv.gz,discovery_RS2_DCTD:P32321:Inflammation_II.tsv.gz,DCTD,P32321,Inflammation_II,DCTD,182890060,182917936,4
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ERBIN:Q96RT1:Oncology.tsv.gz,discovery_RS2_ERBIN:Q96RT1:Oncology.tsv.gz,ERBIN,Q96RT1,Oncology,ERBIN,65883128,66082546,5
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CD276:Q5ZPR3:Inflammation.tsv.gz,discovery_RS2_CD276:Q5ZPR3:Inflammation.tsv.gz,CD276,Q5ZPR3,Inflammation,CD276,73683966,73714514,15
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PSRC1:Q6PGN9:Oncology.tsv.gz,discovery_RS2_PSRC1:Q6PGN9:Oncology.tsv.gz,PSRC1,Q6PGN9,Oncology,PSRC1,109279556,109283186,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_IFNW1:P05000:Cardiometabolic_II.tsv.gz,discovery_RS2_IFNW1:P05000:Cardiometabolic_II.tsv.gz,IFNW1,P05000,Cardiometabolic_II,IFNW1,21140632,21141832,9
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SAT2:Q96F10:Oncology_II.tsv.gz,discovery_RS2_SAT2:Q96F10:Oncology_II.tsv.gz,SAT2,Q96F10,Oncology_II,SAT2,7626234,7627876,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_FLI1:Q01543:Oncology.tsv.gz,discovery_RS2_FLI1:Q01543:Oncology.tsv.gz,FLI1,Q01543,Oncology,FLI1,128686535,128813267,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GAMT:Q14353:Cardiometabolic_II.tsv.gz,discovery_RS2_GAMT:Q14353:Cardiometabolic_II.tsv.gz,GAMT,Q14353,Cardiometabolic_II,GAMT,1397026,1401570,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PTPRF:P10586:Cardiometabolic.tsv.gz,discovery_RS2_PTPRF:P10586:Cardiometabolic.tsv.gz,PTPRF,P10586,Cardiometabolic,PTPRF,43525187,43623666,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SIGLEC1:Q9BZZ2:Inflammation.tsv.gz,discovery_RS2_SIGLEC1:Q9BZZ2:Inflammation.tsv.gz,SIGLEC1,Q9BZZ2,Inflammation,SIGLEC1,3686970,3712600,20
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_AHCY:P23526:Cardiometabolic.tsv.gz,discovery_RS2_AHCY:P23526:Cardiometabolic.tsv.gz,AHCY,P23526,Cardiometabolic,AHCY,34280268,34311802,20
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_WASL:O00401:Inflammation_II.tsv.gz,discovery_RS2_WASL:O00401:Inflammation_II.tsv.gz,WASL,O00401,Inflammation_II,WASL,123681943,123749003,7
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TOP2B:Q02880:Inflammation_II.tsv.gz,discovery_RS2_TOP2B:Q02880:Inflammation_II.tsv.gz,TOP2B,Q02880,Inflammation_II,TOP2B,25597978,25664909,3
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TNFSF14:O43557:Neurology.tsv.gz,discovery_RS2_TNFSF14:O43557:Neurology.tsv.gz,TNFSF14,O43557,Neurology,TNFSF14,6661253,6670588,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SPACA5_SPACA5B:Q96QH8:Neurology_II.tsv.gz,discovery_RS2_SPACA5_SPACA5B:Q96QH8:Neurology_II.tsv.gz,SPACA5_SPACA5B,Q96QH8,Neurology_II,SPACA5_SPACA5B,48004336,48009733,X
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PDCD5:O14737:Neurology.tsv.gz,discovery_RS2_PDCD5:O14737:Neurology.tsv.gz,PDCD5,O14737,Neurology,PDCD5,32581190,32587453,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_MMP15:P51511:Cardiometabolic_II.tsv.gz,discovery_RS2_MMP15:P51511:Cardiometabolic_II.tsv.gz,MMP15,P51511,Cardiometabolic_II,MMP15,58025754,58046901,16
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_IL4:P05112:Inflammation.tsv.gz,discovery_RS2_IL4:P05112:Inflammation.tsv.gz,IL4,P05112,Inflammation,IL4,132673986,132682678,5
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_MDGA1:Q8NFP4:Neurology.tsv.gz,discovery_RS2_MDGA1:Q8NFP4:Neurology.tsv.gz,MDGA1,Q8NFP4,Neurology,MDGA1,37630679,37699306,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ACY3:Q96HD9:Cardiometabolic_II.tsv.gz,discovery_RS2_ACY3:Q96HD9:Cardiometabolic_II.tsv.gz,ACY3,Q96HD9,Cardiometabolic_II,ACY3,67642555,67650730,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SNAPIN:O95295:Neurology_II.tsv.gz,discovery_RS2_SNAPIN:O95295:Neurology_II.tsv.gz,SNAPIN,O95295,Neurology_II,SNAPIN,153658703,153661852,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CD28:P10747:Oncology.tsv.gz,discovery_RS2_CD28:P10747:Oncology.tsv.gz,CD28,P10747,Oncology,CD28,203706475,203738912,2
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_OSCAR:Q8IYS5:Inflammation.tsv.gz,discovery_RS2_OSCAR:Q8IYS5:Inflammation.tsv.gz,OSCAR,Q8IYS5,Inflammation,OSCAR,54094668,54102746,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PNLIPRP2:P54317:Inflammation.tsv.gz,discovery_RS2_PNLIPRP2:P54317:Inflammation.tsv.gz,PNLIPRP2,P54317,Inflammation,PNLIPRP2,116620953,116645143,10
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_AZU1:P20160:Cardiometabolic.tsv.gz,discovery_RS2_AZU1:P20160:Cardiometabolic.tsv.gz,AZU1,P20160,Cardiometabolic,AZU1,825097,832018,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_MYL4:P12829:Cardiometabolic_II.tsv.gz,discovery_RS2_MYL4:P12829:Cardiometabolic_II.tsv.gz,MYL4,P12829,Cardiometabolic_II,MYL4,47200446,47223679,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SUMF2:Q8NBJ7:Neurology.tsv.gz,discovery_RS2_SUMF2:Q8NBJ7:Neurology.tsv.gz,SUMF2,Q8NBJ7,Neurology,SUMF2,56064002,56080670,7
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_MIA:Q16674:Oncology.tsv.gz,discovery_RS2_MIA:Q16674:Oncology.tsv.gz,MIA,Q16674,Oncology,MIA,40771648,40777490,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GRIK2:Q13002:Neurology_II.tsv.gz,discovery_RS2_GRIK2:Q13002:Neurology_II.tsv.gz,GRIK2,Q13002,Neurology_II,GRIK2,100962701,102081622,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GADD45B:O75293:Oncology_II.tsv.gz,discovery_RS2_GADD45B:O75293:Oncology_II.tsv.gz,GADD45B,O75293,Oncology_II,GADD45B,2476122,2478259,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_IL3:P08700:Oncology_II.tsv.gz,discovery_RS2_IL3:P08700:Oncology_II.tsv.gz,IL3,P08700,Oncology_II,IL3,132060655,132063204,5
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_DOCK9:Q9BZ29:Neurology_II.tsv.gz,discovery_RS2_DOCK9:Q9BZ29:Neurology_II.tsv.gz,DOCK9,Q9BZ29,Neurology_II,DOCK9,98793429,99086625,13
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_F9:P00740:Cardiometabolic.tsv.gz,discovery_RS2_F9:P00740:Cardiometabolic.tsv.gz,F9,P00740,Cardiometabolic,F9,139530739,139563459,X
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TPPP3:Q9BW30:Neurology.tsv.gz,discovery_RS2_TPPP3:Q9BW30:Neurology.tsv.gz,TPPP3,Q9BW30,Neurology,TPPP3,67389809,67393518,16
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ARSB:P15848:Oncology.tsv.gz,discovery_RS2_ARSB:P15848:Oncology.tsv.gz,ARSB,P15848,Oncology,ARSB,78777209,78986087,5
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_DBI:P07108:Neurology.tsv.gz,discovery_RS2_DBI:P07108:Neurology.tsv.gz,DBI,P07108,Neurology,DBI,119366924,119372550,2
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_COL15A1:P39059:Cardiometabolic_II.tsv.gz,discovery_RS2_COL15A1:P39059:Cardiometabolic_II.tsv.gz,COL15A1,P39059,Cardiometabolic_II,COL15A1,98943179,99070792,9
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TK1:P04183:Oncology_II.tsv.gz,discovery_RS2_TK1:P04183:Oncology_II.tsv.gz,TK1,P04183,Oncology_II,TK1,78174091,78187233,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ADGRE2:Q9UHX3:Inflammation.tsv.gz,discovery_RS2_ADGRE2:Q9UHX3:Inflammation.tsv.gz,ADGRE2,Q9UHX3,Inflammation,ADGRE2,14732392,14778560,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_OXCT1:P55809:Cardiometabolic_II.tsv.gz,discovery_RS2_OXCT1:P55809:Cardiometabolic_II.tsv.gz,OXCT1,P55809,Cardiometabolic_II,OXCT1,41730065,41870425,5
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CRTAM:O95727:Neurology.tsv.gz,discovery_RS2_CRTAM:O95727:Neurology.tsv.gz,CRTAM,O95727,Neurology,CRTAM,122838500,122872643,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TNFSF13:O75888:Inflammation.tsv.gz,discovery_RS2_TNFSF13:O75888:Inflammation.tsv.gz,TNFSF13,O75888,Inflammation,TNFSF13,7558292,7561608,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CDC37:Q16543:Oncology.tsv.gz,discovery_RS2_CDC37:Q16543:Oncology.tsv.gz,CDC37,Q16543,Oncology,CDC37,10391133,10420121,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ERI1:Q8IV48:Oncology_II.tsv.gz,discovery_RS2_ERI1:Q8IV48:Oncology_II.tsv.gz,ERI1,Q8IV48,Oncology_II,ERI1,9002147,9116746,8
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_UBE2L6:O14933:Cardiometabolic_II.tsv.gz,discovery_RS2_UBE2L6:O14933:Cardiometabolic_II.tsv.gz,UBE2L6,O14933,Cardiometabolic_II,UBE2L6,57551656,57568284,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SEMA4D:Q92854:Neurology.tsv.gz,discovery_RS2_SEMA4D:Q92854:Neurology.tsv.gz,SEMA4D,Q92854,Neurology,SEMA4D,89360787,89498130,9
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CA11:O75493:Oncology.tsv.gz,discovery_RS2_CA11:O75493:Oncology.tsv.gz,CA11,O75493,Oncology,CA11,48637946,48646187,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_BMP4:P12644:Neurology.tsv.gz,discovery_RS2_BMP4:P12644:Neurology.tsv.gz,BMP4,P12644,Neurology,BMP4,53949736,53958761,14
